"IDFolio";"IDPersona";"AgnoNacimiento";"IDSexo";"IDRelacionJefeHogar";"IDEstudios";"IDLugarEstudios";"IDTituloProfesional";"IDActividad";"IDJornadaTrabajo";"Ingreso";"IDTipoIngreso";"Observaciones";"EfectuaViajes";"NumeroViajes";"Factor"
63005006;2;1973;2;1;2;0;0;11;0;0;0;"no acustumbra salir de casa, ayuda a su esposo en el almacen.";0;0;36,91
63005006;3;1989;2;2;1;0;0;13;0;0;0;"encuestada pasa en casa , tiene sindrome de down.";0;0;31,17
63005008;1;1970;1;0;3;0;0;4;1;360000;1;"ENCUESTADO NO ESTABA PRESENTE EN LA ENTREGA DE VIAJES, PERO DEJA BIEN ESPECIFIAD";1;2;13,61
63005008;2;1949;2;3;4;0;0;11;0;0;0;"";1;4;9,61
63005011;1;1964;2;0;3;0;0;12;0;0;0;"acaba de quedar sin trabajo.  EN ESTOS DIAS SE ENCUENTRA CUIDANDO LA CASA DE UN ";1;4;9,61
63005011;2;1984;1;2;4;0;0;4;1;230000;1;"";1;2;8,21
63005013;1;1961;1;0;3;0;0;4;1;350000;1;"";0;0;18,11
63005013;2;1959;2;1;4;0;0;6;3;50000;1;"";1;4;12,79
63005013;3;1981;2;2;4;0;0;12;0;0;0;"";1;6;10,80
63005013;4;1990;2;2;4;4;0;14;0;0;0;"";1;2;10,80
63005013;5;1994;2;2;4;4;0;14;0;0;0;"se confirmas los viajes por telefono, en presencia del supervisor.";1;2;10,67
63005013;6;2004;1;3;3;4;0;14;0;0;0;"";1;4;13,29
63012001;1;1943;2;0;1;0;0;3;2;150000;1;"SRA FLORENCIA , LA PASAN A BUSCAR EN CAMIONETA Y TRABAJA EN LA FERIA.";1;2;50,12
63012005;1;1976;1;0;4;0;0;4;1;500000;1;"NO FUE ENCUESTADO PERSONALMENTE POR ENCONTRARSE TRABAJANDO FUERA DE LA CIUDAD.( ";0;0;21,31
63012005;2;1978;2;1;5;0;1;11;0;0;0;"POR LO GENERAL NO SALE NI HA COMPRAR, NI ELLA NI SU HIJA .";0;0;15,05
63012005;3;1999;2;2;3;4;0;14;0;0;0;"";1;2;16,26
63012005;4;2000;2;2;3;4;0;14;0;0;0;"";1;2;16,26
63012005;5;2007;2;2;1;0;0;13;0;0;0;"";0;0;17,30
63012011;1;1955;1;0;3;0;0;3;3;200000;1;"don justo no realiza viajes porque trabaja en la costa como pescador artesanal,,";0;0;13,61
63012011;2;1952;2;1;2;0;0;11;0;0;0;"SEÃ‘ORA LAURA SE ENCUENTRA EN CAMA ELDIA DE LA ENTREGA DE VIAJES, POR LO QUE ";1;2;9,61
63012016;1;1988;1;0;3;0;0;5;1;200000;1;"DON MARCOS NO FUE ENCUESTADO PERSONALMENTE, SE ENCUENTRA TRABAJANDO. SU ESPOSA R";0;0;8,21
63012016;2;1976;2;1;6;0;0;5;1;150000;1;"";1;3;9,61
63020005;1;1970;1;0;4;0;0;4;1;300000;1;"";1;14;46,60
63020005;2;1972;2;1;3;0;0;11;0;0;0;"";1;14;32,91
63020005;3;1995;2;2;4;4;0;14;0;0;0;"";1;4;27,45
63020005;4;1996;2;2;3;4;0;14;0;0;0;"";1;4;27,45
63020012;1;1979;2;0;3;0;0;12;0;100000;1;"";1;4;9,61
63020012;2;2005;2;2;2;3;0;14;0;0;0;"";1;2;10,38
63020016;1;1975;1;0;4;0;0;4;1;500000;1;"";1;3;46,60
63020016;2;1980;2;1;4;0;0;11;0;0;0;"";1;9;32,91
63020016;3;1997;1;2;3;4;0;14;0;0;;"";1;7;34,19
63020016;4;2003;2;2;3;4;0;14;0;0;0;"";1;2;35,55
63020021;1;1973;1;0;4;0;0;4;1;500000;1;"";1;2;18,11
63020021;2;1966;2;1;3;0;0;11;0;0;0;"";1;4;12,79
63020021;3;1993;1;2;4;4;0;14;0;0;0;"";1;6;15,44
63020021;4;1997;1;2;3;4;0;14;0;0;0;"";1;6;13,29
63020021;5;2003;2;2;3;4;0;14;0;0;0;"";1;2;13,81
63020021;6;1982;1;3;5;0;0;12;0;0;0;"";1;5;10,92
63024019;1;1980;1;0;4;0;0;4;1;500000;1;"encuestado trabaja de noche ...
";1;6;29,82
63024024;1;1981;2;0;4;0;0;2;1;500000;1;"";1;9;27,79
63024024;2;2001;2;2;3;4;0;14;0;0;0;"";1;2;35,55
63024024;3;2007;1;2;2;2;0;14;0;0;0;"";1;2;22,93
63024024;4;2008;1;2;2;2;0;14;0;0;0;"";1;2;22,93
63024028;1;1951;2;0;1;0;0;4;1;200000;1;"";1;3;32,91
63024028;2;1990;2;2;6;6;0;14;0;100000;1;"ADEMAS DE ESTUDIAR TRABAJA EN LA TARDE NOCHE.";1;3;27,79
63024028;3;1983;1;2;5;0;0;4;1;200000;1;"";1;2;28,11
63024028;4;1992;1;2;4;0;0;4;1;180000;1;"se le asigna nueva fecha de viejes (20 de agosto) reporta ingresos a pesar de en";1;4;39,73
63024039;1;1951;2;0;2;0;0;4;2;120000;1;"trabaja asesora de hogar por dias.";1;3;21,06
63028001;1;1969;1;0;5;0;0;4;1;98000;1;"";1;4;18,11
63028001;2;1967;2;1;3;0;0;4;1;220000;1;"";0;0;12,79
63028001;3;1989;1;2;6;0;0;3;3;180000;1;"";1;2;10,92
63028001;4;1988;1;2;4;0;0;3;1;100000;1;"trabaja ocacionalmente para un familiar en un parcela....se demora hasta 20 minu";1;8;10,92
63028001;5;1986;1;2;4;0;0;13;0;0;0;"joven declara sus viajes, pero m parecio que mentia sin embargo se ingresa lo qu";1;4;10,92
63028001;6;1996;1;2;3;4;0;14;0;0;0;"";1;2;15,44
63028001;7;1987;2;3;5;0;0;4;1;170000;1;"";1;6;10,80
63028001;8;2004;2;3;3;4;0;14;0;0;0;"";1;2;13,81
63028004;1;1959;1;0;2;0;0;4;1;250000;1;"el bus demora porque recorre buscando personas,";1;4;29,82
63028012;1;1966;1;0;4;0;0;4;1;170000;1;"DON ALE NO FUE ENCUESTADO PERSONALMENTE. SU ESPOSA REPORTA LOS VIAJES E INDICA S";1;4;18,11
63028012;2;1974;2;1;3;0;0;11;0;0;0;"estubo en cama con gripe todo el dia...";0;0;12,79
63028012;3;1990;2;2;4;0;0;12;0;0;0;"";1;2;10,80
63028012;4;1992;1;2;4;0;0;13;0;0;0;"";1;3;15,44
63028012;5;1996;2;2;3;4;0;14;0;0;0;"";1;4;10,67
63028012;6;2007;2;2;1;0;0;13;0;0;0;"NO REALIZA VIAJES , ES LA MAS PEQUEÃ‘A Y SOLO SALE CON LA MAMA QUE ESTUBO ENF";0;0;14,70
63028014;1;1961;2;0;4;0;0;4;2;150000;1;"";1;3;9,61
63028014;2;1995;2;2;4;4;0;14;0;0;0;"";1;3;8,02
63035002;1;1975;1;0;3;0;0;4;1;500000;1;"";1;1;18,11
63035002;2;1978;2;1;3;0;0;3;2;230000;1;"sra trabaja medio tiempo, vendiendo en el colegio durante los recreos...";1;12;12,79
63035002;3;1995;1;2;4;4;0;14;0;0;0;"";1;2;15,44
63035002;4;1999;1;2;3;4;0;14;0;0;0;"";1;6;13,29
63035002;5;2004;1;2;2;3;0;14;0;0;0;"";1;2;13,29
63035002;6;2010;1;2;1;0;0;13;0;0;0;"";1;10;8,91
63035003;1;1948;1;0;3;0;0;4;1;124000;1;"ENCUESTADO MANIFIESTA QUE ENTRE LAS LAS 7 Y 8 DE LA MAÃ‘ANA, Y LAS 18.00Y20.0";1;2;52,27
63035003;2;1948;2;1;3;0;0;11;0;0;0;"";1;2;36,91
63035003;3;1979;1;2;3;0;0;4;1;228000;1;"OK ,";1;2;52,27
63035004;1;1964;1;0;4;0;0;4;1;300000;1;"DON ROBERTO TRABAJA EN LA CORDILLERA, Y LLEGA SOLO LOS FINES DE SEMANA,,,POR LO ";0;0;52,27
63035004;2;1979;2;1;3;0;0;11;0;0;0;"";1;6;36,91
63035004;3;2001;1;2;3;4;0;14;0;0;0;"";1;2;38,35
63035011;1;1966;1;0;3;0;0;4;1;250000;1;"no tiene viajes de trabajo porque esta en dia libre.";1;8;21,31
63035011;2;1967;2;1;1;0;0;11;0;90000;1;"tiene pension por invalidez.";1;2;15,05
63035011;3;1991;2;2;6;6;1;14;0;0;0;"se pide informacion de un dia de estudio regular, porque en la realidad aun no e";1;2;12,71
63035011;4;1995;1;2;4;4;0;14;0;0;0;"se ingresa el supuesto de un dia de clases, porque no ingresa al colegio hasta m";1;2;18,17
63035011;5;2002;2;2;3;4;0;14;0;0;0;"";1;4;16,26
63039005;1;1941;1;0;3;0;0;9;0;133000;1;"";1;2;35,91
63039005;2;1953;2;1;3;0;0;6;2;120000;1;"SUN ESPOSO ENTREGA VIAJES Y REPORTA INGRESOS PORQUE ELLA SE ENCUENTRA TRABAJANDO";1;3;36,91
63039005;3;1986;1;2;6;0;0;4;1;320000;1;"";1;2;31,52
63039022;1;1954;2;0;4;0;0;4;1;180000;1;"";1;2;36,91
63039022;2;1982;1;2;4;0;0;4;1;180000;1;"NO SE ENCUENTRA EN LA CIUDAD EL DIA DE VIAJES.TRABAJA DE LUNES A VIERNES EN DIEG";0;0;31,52
63039022;3;1993;2;2;4;4;0;14;0;0;0;"";1;2;30,79
63039023;1;1951;1;0;3;0;0;4;1;480000;1;"ENCUESTADO NO ESTABA EL DIA DE LA ENCUESTA Y NO REALIZAO VIAJES DENTRO DE LA CIU";0;0;21,31
63039023;2;1965;2;1;4;0;0;11;0;0;0;"";1;8;15,05
63039023;3;1986;1;2;4;0;0;12;0;0;0;"";1;2;12,85
63039023;4;1991;2;2;4;0;0;4;1;202000;1;"YASNA NO  FUE ENCUESTADA PERSONALMENTE, SU MADRE ENTREGA SUS VIAJES Y SE CONFIRM";1;2;12,71
63039023;5;1996;1;2;3;4;0;14;0;0;0;"";1;5;18,17
63039031;1;1964;2;0;3;0;0;4;1;172000;1;"";1;2;12,79
63039031;2;1966;1;1;4;0;0;4;1;165000;1;"ENCUESTADO NO CONOCE A LA ENCUESTADORA PORQUE ESTA SIEMPRE EN SU CAMA CON LICENC";0;0;18,11
63039031;3;1984;1;2;4;0;0;4;1;172000;1;"";1;9;10,92
63039031;4;1988;2;3;4;0;0;11;0;0;0;"";1;7;10,80
63039031;5;2009;1;3;1;0;0;13;0;0;;"";1;7;8,91
63039031;6;1990;1;3;4;0;0;4;1;220000;1;"";1;2;10,92
63044013;1;1952;1;0;3;0;0;2;1;800000;1;"INGRESO IMPUTADO, ENCUESTADO ES EMPRESARIO DE LOCOMOCION COLECTIVA (MAYOR) INDIC";1;4;13,61
63044013;2;1951;2;1;4;0;0;11;0;0;0;"LOS VIAJES DE LA SRA FLORA FUERON REPORTADOS POR SU ESPOSO YA QUE ELLA EN EL DIA";1;5;9,61
63044014;1;1971;2;0;4;0;0;4;1;250000;1;"";1;6;36,91
63044014;2;1989;2;2;1;0;0;13;0;0;0;"CARLA TIENE DISCAPACIDAD MENTAL., PASA EN CASA , NO SALE NUNCA,";0;0;31,17
63044014;3;2004;1;2;3;4;0;14;0;0;0;"";1;2;38,35
63044018;1;1934;1;0;1;0;0;9;0;75000;1;"NO REALIZA VIAJES ,,,PERSON A DE EDAD AVANZADA,,,ENFERMOS.";0;0;12,44
63044018;2;1940;2;1;3;0;0;11;0;75000;1;"PENSION";1;2;30,44
63044018;3;1977;2;3;4;0;0;4;1;100000;1;"TOMAN COLECTIVO ESPECIAL QUE COBRA IGUAL 500 POR PASAJERO PERO LO DEJA EN LA PUE";1;7;12,79
63044018;4;1996;1;3;3;4;0;14;0;0;0;"";1;4;15,44
63044018;5;2000;1;3;3;4;0;14;0;0;0;"";1;2;13,29
63044018;6;2002;2;3;3;4;0;14;0;0;0;"";1;2;13,81
63049001;1;1956;1;0;3;0;0;3;1;180000;1;"";1;4;18,11
63049001;2;1957;2;1;3;0;0;11;0;0;0;"";1;2;12,79
63049001;3;1976;2;2;4;0;0;4;1;210000;1;"";1;4;12,79
63049001;4;1987;1;2;4;0;0;4;1;250000;1;"trabaja turno de noche y no regresa hasta el otro dia,,,";1;1;10,92
63049001;5;1989;2;2;4;0;0;4;1;175000;1;"";1;4;10,80
63049001;6;1997;1;3;3;4;0;14;0;0;0;"";1;4;13,29
63049003;1;1954;1;0;4;0;0;4;1;100000;1;"";1;4;21,31
63049003;2;1960;2;1;3;0;0;12;0;0;0;"";1;9;15,05
63049003;3;1981;1;2;5;0;1;4;1;600000;1;"";1;7;12,85
63049003;4;1983;2;3;4;0;0;11;0;0;0;"";1;3;12,71
63049003;5;2007;1;3;1;0;0;13;0;0;;"";1;3;10,48
63049006;1;1966;2;0;4;0;0;4;1;160000;1;"en esteminuto esta cesante vive con ahorros .INGRESO IMPIUTADO";1;2;32,91
63049006;2;1985;2;2;5;0;1;4;1;160000;1;"DESPUES DE VARIAS VISITAS EN DIFERENTES HORARIOS Y DIFERENTES DIAS, NO FUE POSIB";0;0;27,79
63049006;3;1998;2;2;3;4;0;14;0;0;0;"";1;2;35,55
63049006;4;2010;1;3;1;0;0;13;0;0;;"";1;2;22,93
63049015;1;1941;1;0;3;0;0;9;0;120000;1;"";1;4;9,35
63049015;2;1953;2;1;4;0;0;9;0;75000;1;"PENSION DE INVALIDEZ";1;4;9,61
63049017;1;1941;1;0;1;0;0;9;0;75000;1;"";1;2;14,64
63049017;2;1935;2;1;1;0;0;11;0;0;;"";1;2;35,82
63049017;3;1966;1;2;4;0;0;4;1;200000;1;"";0;0;21,31
63049017;4;1961;2;2;4;0;0;12;0;0;0;"tiene depresion y no sale de casa hace tiempo exepto para lo estrictamente neces";0;0;15,05
63049017;5;1973;1;2;1;0;0;12;0;0;0;"solo sale de casa cuando trabaja en las minas y en este momento se encuentra ces";0;0;21,31
63054001;1;1960;2;0;3;0;0;11;0;120000;1;"VIVE DEL PAGO POR MANTENCION DE SU HIJA.";1;2;9,61
63054001;2;1996;2;2;3;4;0;14;0;0;0;"";1;2;8,02
63054006;1;1952;2;0;3;0;0;11;0;75000;1;"";1;4;9,61
63054006;2;1986;1;2;4;0;0;12;0;0;0;"";1;6;8,21
63054007;1;1987;1;0;6;0;0;4;1;190000;1;"no realiza viajes de trabajo porque esta de vacaciones hasta el jueves 29 de jul";1;6;8,21
63054007;2;1988;2;1;4;4;0;14;0;0;0;"aun no entra a clases, pero su rutina de estudios es:
19.00hrs al estudio, camin";1;4;8,12
63054012;1;1981;1;0;4;0;0;4;1;400000;1;"encuestado trabaja 7x7 no se encuentra en la ciudad el dia de la encuesta...";0;0;8,21
63054012;2;1982;2;1;4;0;0;6;2;120000;1;"";1;4;8,12
63057007;1;1958;1;0;3;0;0;4;1;300000;1;"";1;2;18,11
63057007;2;1958;2;1;3;0;0;11;0;0;0;"";1;2;12,79
63057007;3;1986;2;2;4;0;0;12;0;0;0;"";1;3;10,80
63057007;4;1937;2;3;3;0;0;9;0;80000;1;"ESTUBO TODO EL DIA EN CASA.";0;0;30,44
63057007;5;1984;1;3;4;0;0;4;1;400000;1;"";1;5;10,92
63057007;6;2003;2;3;3;4;0;14;0;0;0;"";1;3;13,81
63057007;7;2009;2;3;1;0;0;13;0;0;0;"";1;3;14,70
63057015;1;1959;1;0;4;0;0;4;1;250000;1;"no realiza viajes de trabajo porque es su dia libre.";1;2;18,11
63057015;2;1960;2;1;4;0;0;11;0;0;0;"";0;0;12,79
63057015;3;1986;1;2;4;0;0;4;1;200000;1;"";1;2;10,92
63057015;4;1989;1;2;4;0;0;4;1;180000;1;"";1;2;10,92
63057015;5;1991;1;2;4;0;0;12;0;0;0;"se encuentra cesante";1;5;10,92
63057015;6;1993;2;2;4;4;0;14;0;0;0;"";1;2;10,67
63057018;1;1985;1;0;4;0;0;4;1;400000;1;"no fue encuestado personalmente porque se encuentra en su trabajo  en tierra ama";1;4;8,21
63057018;2;1988;2;1;4;0;0;11;0;0;0;"";1;6;8,12
63057019;1;1980;1;0;4;0;0;12;0;100000;1;"no declara ingresos porque esta cesante.INGRESO IMPUTADO.
";1;4;52,27
63057019;2;1989;2;1;3;0;0;11;0;0;0;"";1;6;31,17
63057019;3;2010;2;2;1;0;0;13;0;0;0;"bebe de brasos por eso no paga pasaje en la locomocion.";1;6;42,43
63059002;1;1979;1;0;4;0;0;4;1;423000;1;"";1;6;21,31
63059002;2;1977;2;1;3;0;0;11;0;0;0;"";1;2;15,05
63059002;3;2002;2;2;3;4;0;14;0;0;0;"aun no ingresa a clases porlo que se indica lo comun de sus viajes de estudio.";1;4;16,26
63059002;4;2010;1;2;1;0;0;13;0;0;;"";1;2;10,48
63059002;5;1999;1;2;3;4;0;14;0;0;0;"se simula un dia de clases, porque aun no comienzan las clases.";1;2;15,64
63059004;1;1981;1;0;5;0;1;4;1;550000;1;"";1;4;28,11
63059004;2;1978;2;1;4;0;0;11;0;0;0;"no tubo necesidad de salir ni ella ni su bb yanis porque las compras las realizo";0;0;32,91
63059004;3;2007;2;2;1;0;0;13;0;0;0;"";0;0;37,83
63059004;4;1996;2;3;3;4;0;14;0;0;0;"simulacion de ida al colegio porque aun no entran a clases.";1;4;27,45
63059007;1;1980;1;0;4;0;0;4;1;500000;1;"";1;6;21,31
63059007;2;1979;2;1;4;0;0;11;0;0;0;"estubo en ncama todo el dia descansando junto a su bebe benjamin";0;0;15,05
63059007;3;2000;1;2;3;4;0;14;0;0;0;"no tiene viajes de estudio.--matias tenia en el colegio una actividad extraprogr";1;4;15,64
63059007;4;2006;2;2;1;0;0;13;0;0;0;"";1;4;17,30
63059007;5;2009;1;2;1;0;0;13;0;0;0;"";0;0;10,48
63059010;1;1963;1;0;4;0;0;4;1;200000;1;"";1;2;18,11
63059010;2;1976;2;1;4;0;0;11;0;0;0;"";1;8;12,79
63059010;3;1995;1;2;4;4;0;14;0;0;0;"";1;4;15,44
63059010;4;1998;1;2;3;4;0;14;0;0;0;"no reliza viajes de estudio porque hoy tenia en el colegio una celebracion y no ";1;1;13,29
63059010;5;2005;1;2;2;2;0;14;0;0;0;"";1;2;13,29
63059010;6;2008;2;2;2;2;0;14;0;0;0;"";1;2;14,70
63061010;1;1969;1;0;4;0;0;4;1;165000;1;"";1;2;13,61
63061010;2;1971;2;1;3;0;0;11;0;0;0;"";1;6;9,61
63061011;1;1969;1;0;3;0;0;4;1;388000;1;"esta en sus dias libres por eso no existen viajes de trabajo.(20 x 7) ademas ind";1;3;46,60
63061011;2;1977;2;1;4;0;0;4;1;312000;1;"LA SEÃ‘ORA NELLY ADEMAS DE TRABAJAR ESTUDIA.";1;4;32,91
63061011;3;1998;2;2;3;4;0;14;0;0;;" aun no entran a clases por lo que pide informacion de como seria el viaje al co";1;2;35,55
63061011;4;2001;1;2;3;4;0;14;0;0;0;"";1;2;34,19
63061012;1;1983;1;0;3;0;0;4;1;180000;1;"no fue encuestado personalmente, su esposa reporta viajes e ingresos.";1;2;28,11
63061012;2;1987;2;1;4;0;0;11;0;0;0;"";1;9;27,79
63061012;3;2007;1;2;2;2;0;14;0;0;0;"";1;4;22,93
63061012;4;2009;1;2;1;0;0;13;0;0;0;"";1;9;22,93
63061018;1;1964;1;0;3;0;0;4;1;350000;1;"NO TIENE VIAJES EL DIA DE LA ENCUESTA PORQUE ESTA DE TURNO 7X7...";0;0;21,31
63061018;2;1970;2;1;4;0;0;4;2;60000;1;"";1;4;15,05
63061018;3;1994;2;2;4;4;0;14;0;0;0;"";1;2;12,55
63061018;4;1996;2;2;4;4;0;14;0;0;0;"";1;2;12,55
63061018;5;1998;1;2;3;4;0;14;0;0;0;"";1;2;15,64
64001001;1;1938;1;0;3;0;0;4;1;200000;1;"el vive en su trabajo ppor lo que no se refleja viaje de trabajo.";0;0;9,81
65001002;1;1941;2;0;1;0;0;11;0;70000;1;"";1;2;17,57
65001002;2;1940;1;5;3;0;0;10;1;75000;1;"";1;2;18,91
65001004;1;1963;1;0;3;0;0;3;1;180000;1;"";1;2;29,51
65001004;2;1968;2;1;3;0;0;6;1;150000;1;"";1;4;29,70
65001004;3;1990;1;2;4;0;0;4;1;180000;1;"";1;3;15,99
65001004;4;1994;2;2;4;4;0;14;0;0;0;"";1;2;19,98
65001005;1;1961;1;0;3;0;0;4;1;450000;1;"";1;6;39,54
65001005;2;1964;2;1;3;0;0;11;0;0;0;"";1;4;39,78
65001005;3;1989;2;2;4;0;0;12;0;0;0;"NO SALIO EN TODO EL DIA,,,CUIDANDO A SU BB QUE ESTA ENFERMA.";0;0;28,82
65001005;4;2002;2;2;3;4;0;14;0;0;0;"NO FUE AL COLEGIO PORQUE SE QUEDO DORMIDA.";1;4;37,81
65001005;5;2010;2;3;1;0;0;13;0;0;0;"BB NO SALE CON SU MADRE.";0;0;72,70
65001005;6;1965;1;3;4;0;0;4;1;450000;1;"";1;1;39,54
65008002;1;1960;1;0;4;0;0;4;1;320000;1;"";1;2;19,81
65008002;2;1959;2;1;3;0;0;11;0;0;0;"";1;4;19,93
65008002;3;1985;2;2;4;0;0;12;0;0;0;"";1;6;14,43
65008002;4;2003;1;3;3;4;0;14;0;0;0;"";1;2;16,78
65008002;5;1982;1;3;4;0;0;4;1;267000;1;"";1;2;10,73
65008004;1;1967;2;0;4;0;0;3;2;70000;1;"";1;5;29,70
65008004;2;1989;2;2;6;0;0;12;0;0;0;"";1;3;21,51
65008004;3;1992;2;2;4;4;0;14;0;0;0;"";1;6;19,98
65008004;4;2000;1;2;3;4;0;14;0;0;0;"";1;3;25,01
65008011;1;1969;2;0;4;0;0;9;0;52000;1;"pension de viudez";1;8;29,70
65008011;2;1985;1;2;4;0;0;4;1;180000;1;"tiene dia libre,,,trabaja 4x4";1;2;15,99
65008011;3;1990;1;2;6;6;1;14;0;16000;1;"por orfandad";1;4;15,99
65008011;4;2003;1;2;3;4;0;14;0;0;0;"";1;4;25,01
65009001;1;1964;1;0;4;0;0;4;1;600000;1;"trabaja 7x7, esta fuera de la ciudad el dia de la encuesta";0;0;29,51
65009001;2;1966;2;1;4;0;0;3;1;100000;1;"EN ESTE MOMENTO NO ESTA TRABAJANDO PORQUE ESTA ENFERMA DE UNA MANO Y ELLA ES PEL";0;0;29,70
65009001;3;1989;2;2;6;6;0;14;0;60000;1;"TRABAJA LOS FINES DE SEMANA EN SUPERMERCADO.no se encuesta personalmente porque ";1;3;21,51
65009001;4;1994;1;2;4;4;0;14;0;0;0;"";1;2;21,59
65009003;1;1955;1;0;5;0;1;4;1;600000;1;"";1;6;21,19
65009003;2;1958;2;1;4;0;0;11;0;0;0;"";1;4;21,33
65009003;3;1992;2;2;4;4;0;14;0;0;0;"";1;3;14,35
65009004;1;1957;1;0;3;0;0;4;1;600000;1;"trabaja de noche,,";1;7;29,51
65009004;2;1962;2;1;4;0;0;11;0;0;0;;1;4;29,70
65009004;3;1994;2;2;4;4;0;14;0;0;0;;1;4;19,98
65009004;4;1997;2;2;3;4;0;14;0;0;0;"";1;2;28,22
65009011;1;1967;1;0;4;0;0;4;1;180000;1;"";1;2;39,54
65009011;2;1966;2;1;4;0;0;2;2;50000;1;"trabaja vendiendo pan amasado por las calles de su barrio, es por eso que se dem";1;6;39,78
65009011;3;1987;1;2;4;0;0;4;1;180000;1;"TRABAJA 10X5 FUERA DE LA CIUDAD, NO ESTA EL DIA DE LA ENCUESTA.";0;0;21,42
65009011;4;1989;2;2;4;0;0;3;2;50000;1;"trabaj con su madre vendiendo pan amasado en las calles, por eso demora sus viaj";1;4;28,82
65009011;5;1999;2;2;3;4;0;14;0;0;0;"";1;2;37,81
65009011;6;2007;1;3;1;0;0;13;0;0;0;"";1;2;28,76
65015004;1;1940;1;0;1;0;0;9;0;75000;1;"ES JUBILADO.";0;0;18,91
65015004;2;1948;2;1;3;0;0;11;0;75000;1;"LA SEÃƒÂ‘ORA LUCIA ATIENDE UN NEGOCIO QUE TIENE EN CASA ADEMAS DE CUIDAR A ";0;0;15,37
65015015;1;1950;1;0;3;0;0;3;3;230000;1;"";1;4;15,28
65015015;2;1958;2;1;4;0;0;3;2;200000;1;"";1;2;15,37
65015018;1;1971;1;0;5;0;1;3;1;450000;1;"";1;5;19,81
65015018;2;1983;2;1;4;0;0;11;0;0;0;"";1;4;14,43
65015018;3;2002;1;2;3;4;0;14;0;0;0;"";1;2;16,78
65015018;4;2004;1;2;2;3;0;14;0;0;0;"";1;2;16,78
65015018;5;2006;1;2;2;3;0;14;0;0;0;"";1;2;14,41
65019007;1;1940;1;0;3;0;0;9;0;180000;1;"ESTA FUERA DE LA CIUDAD EL DIA DE LA ENCUESTA.";0;0;26,23
65019007;2;1941;2;1;3;0;0;11;0;75000;1;"ESTA FUERA DE LA CIUDAD.";0;0;24,37
65019007;3;1991;2;2;4;0;0;12;0;0;0;"";1;3;15,45
65019011;1;1963;1;0;4;0;0;4;1;800000;1;"tiene turnod noche por lo que duerme durante el dia y se va a trabajar despues d";0;0;19,81
65019011;2;1968;2;1;4;0;0;11;0;0;0;"";1;6;19,93
65019011;3;1984;2;2;4;0;0;4;1;385000;1;"";0;0;14,43
65019011;4;1998;2;2;3;4;0;14;0;0;0;"";1;2;18,94
65019011;5;2005;1;2;2;3;0;14;0;0;0;"";1;2;16,78
65019012;1;1943;2;0;5;0;1;9;0;500000;1;"TIENE UNA JUVILACION, ADEMAS DE UN NEGOCIO CIBER Y MAQUINAS DE JUEGOS...";1;5;36,05
65019020;1;1968;1;0;5;0;1;4;1;0;2;"";0;0;19,81
65019020;2;1976;2;1;4;0;0;11;0;0;;"";0;0;19,93
65019020;3;2007;2;2;1;0;0;13;0;0;;"";0;0;36,42
65019020;4;2010;1;2;1;0;0;13;0;0;;"";0;0;14,41
65019020;5;1927;2;3;3;0;0;9;0;75000;1;"no acostumbra salir de casa , persona con mucha edad.";0;0;22,78
65024001;1;1940;1;0;3;0;0;9;0;630000;1;"";1;4;26,23
65024001;2;1970;1;2;4;0;0;4;1;0;2;"";1;2;21,19
65024001;3;1991;1;3;3;0;0;12;0;0;0;"ESTUBO EN LA SERENA DESDE EL DIA ANTERIOR...NO VIAJA .";0;0;11,48
65024003;1;1961;2;0;3;0;0;11;0;0;0;"";1;5;21,33
65024003;2;1982;1;2;4;0;0;4;1;200000;1;"";1;5;11,48
65024003;3;1991;1;2;5;7;0;14;0;0;0;"ESTA DE VACACIONES,,,NO VUELVE HASTA EL DIA SIGUIENTE A SU CASA...";1;3;11,48
65024008;1;1962;1;0;3;0;0;12;0;0;0;"niega datos de su vehiculo propio";1;2;19,81
65024008;2;1968;2;1;3;0;0;11;0;0;0;"";1;4;19,93
65024008;3;1989;1;2;4;0;0;3;2;220000;1;"";1;4;10,73
65024008;4;1994;2;2;4;4;0;14;0;0;0;"";1;4;13,41
65024008;5;2008;1;2;1;0;0;13;0;0;;"";1;4;14,41
65031003;1;1974;1;0;4;0;0;4;1;400000;1;"";1;2;19,81
65031003;2;1976;2;1;4;0;0;4;1;170000;1;"";1;2;19,93
65031003;3;1995;1;2;4;4;0;14;0;0;0;"";1;2;14,49
65031003;4;1997;2;2;3;4;0;14;0;0;0;"";1;4;18,94
65031003;5;2000;2;2;3;4;0;14;0;0;;"";1;4;18,94
65032008;1;1980;1;0;4;0;0;2;1;800000;1;"";1;4;15,28
65032008;2;1982;2;1;4;0;0;4;2;172000;1;"";1;7;11,13
65032010;1;1973;2;0;4;0;0;4;1;200000;1;"";1;4;21,33
65032010;2;1989;1;2;4;0;0;4;1;340000;1;"";1;2;11,48
65032010;3;1947;2;3;3;0;0;4;1;165000;1;"esta con licencia en casa";0;0;21,33
65032012;1;1987;1;0;4;0;0;4;1;500000;1;"solo un viaje de retorno a casa no sale hasta el otro dia.";1;1;15,99
65032012;2;1990;2;1;4;0;0;11;0;0;0;"sra tiene dos hijos pequeÃ±os , no sale mucho,,,";0;0;21,51
65032012;3;2009;1;2;1;0;0;13;0;0;0;"";0;0;21,47
